"","ID","TAXGRSC","X","Y"
"319","id0178",NA,10.0140860678759,51.5589568632865
"320","id0179","Pararendzina",10.0150611136142,51.5975353140565
"321","id2883",NA,10.014306250111,51.5630176941091
"322","idx071",NA,10.0131072499516,51.5051877609432
"323","id1922",NA,10.0143602573198,51.5557276715869
"324","id1923","Pararendzina",10.0152694864134,51.5932910325833
"325","idx072",NA,10.0147061438367,51.5647849392051
"326","id3335","Pararendzina",10.0153743104067,51.5947552187217
"327","id0180",NA,10.0146057038058,51.5576850103331
"328","id0181",NA,10.0147558422832,51.561189169487
"329","id0182","Regosol",10.0156040396841,51.5985822456064
"330","id0183",NA,10.0146770035982,51.5563541164241
"331","id2884",NA,10.0146900358219,51.5549967612861
"332","id2885","Rendzina",10.0155458134708,51.5927403539817
"333","id0184",NA,10.0150093395244,51.5660946139066
"334","id1924","Pararendzina",10.0136515303665,51.5037538941616
"335","idx073",NA,10.0156205476862,51.5922093968912
"336","id0185","Parabraunerde",10.0135977648922,51.4993859772771
"337","id0186","Braunerde",10.0156778443268,51.5915437660825
"338","id0187",NA,10.0149969510527,51.5590658314333
"339","idx074",NA,10.0158931840697,51.5966652343708
"340","id1925",NA,10.0152043992356,51.5638458388726
"341","id1926","Regosol",10.0138372232527,51.5017388779862
"342","id2886","Pararendzina",10.016030690207,51.5976527563578
"343","id0188",NA,10.015395870858,51.5679069132844
"344","id3500",NA,10.0154779409844,51.5618840102949
"345","id2887",NA,10.0153840044591,51.5563749618325
"346","id1927","Braunerde",10.0162525769618,51.5927252446683
"347","idx075",NA,10.0162946345369,51.5920237923853
"348","id2888","Pararendzina",10.01647702316,51.5982511056328
"349","id2889",NA,10.015613669297,51.5569751930438
"350","id1928","Pararendzina",10.0145370825569,51.504716983895
"351","idx077",NA,10.0146680436846,51.5060731039926
"352","idx078",NA,10.0160644020464,51.5681348200726
"353","idx079",NA,10.0159723311827,51.5601269993859
"354","id0189","Parabraunerde",10.0146943592429,51.502073021763
"355","id0190",NA,10.0161456375183,51.5646646150559
"356","idx080",NA,10.0168740079582,51.5934119587222
"357","id1929",NA,10.0163124995907,51.5663260132219
"358","idx081",NA,10.0162785683216,51.562865793364
"359","idx082",NA,10.0164245400163,51.5694080438792
"360","idx083",NA,10.0163206044121,51.5621643377002
"361","id3336",NA,10.016529975164,51.5657308975456
"362","id1930","Pararendzina",10.017326537602,51.5942888888093
"363","id0191","Braunerde",10.0152823830463,51.4987242291703
"364","id1931","Pararendzina",10.0154430772247,51.5053023755342
"365","id0192",NA,10.0166949908281,51.5595544699696
"366","id1932",NA,10.0168931662633,51.56843324056
"367","id0193","Braunerde",10.0154627054089,51.5029472349148
"368","id0194","Braunerde",10.0174480015092,51.5913306824762
"369","id0195",NA,10.0169526975917,51.5594713402244
"370","id2890","Pararendzina",10.0157442854442,51.504598667762
"371","id0196","Braunerde",10.0178556737438,51.5985896949683
"372","id0197","Braunerde",10.0157715199121,51.4987020143264
"373","id2891",NA,10.0174370177929,51.5663072743761
"374","id0198","Pararendzina",10.0181609621481,51.5967534324719
"375","id1933","Pseudogley",10.0161662790914,51.5028512531396
"376","id0199",NA,10.0175224968218,51.5617404512487
"377","id0200",NA,10.0177727699327,51.5645516332755
"378","idx084",NA,10.0185425250138,51.5918784587273
"379","id1934",NA,10.0179819051158,51.5622937420817
"380","id0201","Parabraunerde",10.0166692230902,51.5002132783967
"381","id2892","Pararendzina",10.0188283456318,51.5904648118924
"382","id0202","Braunerde",10.0168774437449,51.5024495943018
"383","id0203","Braunerde",10.0191370459292,51.5958730910607
"384","id1935","Pararendzina",10.0191453245873,51.5923765682315
"385","id2893","Pararendzina",10.0192838800202,51.5972739904062
"386","id0204","Pararendzina",10.0172508594292,51.5036957473391
"387","id0205","Braunerde",10.0172715276419,51.4988058551203
"388","id3501",NA,10.0186910088046,51.5624044331136
"389","idx085",NA,10.019534536018,51.5910698811227
"390","id2894","Pararendzina",10.0197551266501,51.5944745323618
"391","id0206",NA,10.0192589808176,51.5652308285159
"392","id1936",NA,10.0192639492878,51.5648083329283
"393","id0207","Parabraunerde",10.0200038574122,51.5965576563557
"394","id2895","Pararendzina",10.0200302262224,51.5906521093676
"395","id1938","Pararendzina",10.018139923615,51.5054587505814
"396","id1937","Pararendzina",10.0181739977915,51.5069864887121
"397","id0208","Braunerde",10.0181326779937,51.5044880622415
"398","id1939",NA,10.0195658182438,51.5634754330257
"399","idx086",NA,10.0203556776361,51.5942266257605
"400","id1940","Pararendzina",10.0204602646354,51.5956728331146
"401","id0209","Braunerde",10.0183063909377,51.4987159729333
"402","id2896",NA,10.0200011344165,51.5668153135462
"403","id0210",NA,10.0200046873445,51.5663299118955
"404","id2897","Pararendzina",10.0206452850557,51.592983719837
"405","id0211",NA,10.0200683323995,51.5659518477138
"406","id0212","Pararendzina",10.0207935952699,51.5976653361577
"407","id0213",NA,10.0200661726896,51.5626351651132
"408","id0214","Pararendzina",10.0188524366552,51.5070525012207
"409","id2898","Pseudogley",10.021068469485,51.5970517393476
"410","id0215","Braunerde",10.0190346587257,51.5042465247865
"411","id2899","Pararendzina",10.0191041824903,51.5060705732762
"412","id0216","Pararendzina",10.0191164206,51.5066187614904
"413","id0217","Braunerde",10.0212988392063,51.5963845994665
"414","id0218","Parabraunerde",10.0191602928144,51.4989062970997
"415","idx087",NA,10.0195262610532,51.5069118159271
"416","id0219","Parabraunerde",10.0214834089391,51.5936775123425
"417","id0220","Pararendzina",10.0196712192934,51.5063083298094
"418","id0221",NA,10.0212631785631,51.5632808968988
"419","id2900","Pelosol",10.0218903202489,51.5905909777402
"420","id1941",NA,10.0213177433138,51.5624984349556
"421","id0222","Braunerde",10.0200803998293,51.5059272552907
"422","id1942","Pararendzina",10.0202889131377,51.5049457007408
"423","id0223","Parabraunerde",10.020266542769,51.4987888115293
"424","id1943","Regosol",10.022358462079,51.5921598530018
"425","id0224","Parabraunerde",10.0204444031874,51.4996591426284
"426","id3337","Pararendzina",10.0206844119744,51.5078185574428
"427","id2902","Pararendzina",10.0206835412217,51.5071354439193
"428","id2901","Pelosol",10.0225759770818,51.5915647284643
"429","id1944","Pelosol",10.0227000397379,51.595158970495
"430","id0225",NA,10.0220052790605,51.5629328745704
"431","id0226","Parabraunerde",10.020828006178,51.5020017866461
"432","id2903","Pararendzina",10.0210199133361,51.5067190463841
"433","id3338","Pararendzina",10.0213274292753,51.507588245727
"434","id0228","Parabraunerde",10.0211820663408,51.4991583535653
"435","id0227","Rendzina",10.0213079006231,51.5047840232492
"436","id0229",NA,10.0227368904503,51.5634028792064
"437","id3339","Pelosol",10.0235313749378,51.5904148800339
"438","id0230","Pseudogley",10.023844807216,51.5966500314803
"439","id1945","Pseudogley",10.0238711805674,51.5952566138671
"440","id1946","Pararendzina",10.0218905397478,51.5050755637838
"441","id2904","Pararendzina",10.0219795245861,51.5064769844592
"442","id2905",NA,10.0233142369207,51.5634248078093
"443","id3340","Pararendzina",10.022240634617,51.5072027710888
"444","id0231","Pararendzina",10.0242757176353,51.5920712206167
"445","id0232","Parabraunerde",10.0226131279425,51.4993975535074
"446","id2906","Pararendzina",10.0229839336619,51.5088771241454
"447","id0233",NA,10.0241970195824,51.5616374069324
"448","id2907","Pararendzina",10.0230996469492,51.5082559122075
"449","id1947","Pararendzina",10.0250143016953,51.5928287754537
"450","id0234","Pararendzina",10.0250359603419,51.5937903354295
"451","id0235","Parabraunerde",10.0232667963285,51.5015760415113
"452","id0236","Kolluvisol",10.0255153915939,51.598415122981
"453","id1948","Pararendzina",10.0235979347989,51.5073527183749
"454","id0237","Pararendzina",10.0255065675004,51.5916200389814
"455","id0238","Pararendzina",10.023664279653,51.5058151159739
"456","id0239","Parabraunerde",10.0260346174955,51.595839927283
"457","id0240","Braunerde",10.0262769168238,51.5982646502793
"458","id0241","Kolluvisol",10.0241491114842,51.4991774083645
"459","id1949","Pararendzina",10.0262644903178,51.5887551258355
"460","id0242","Braunerde",10.0264875154785,51.5973639771509
"461","id0243","Braunerde",10.0244614601487,51.5066800301203
"462","id1950","Pararendzina",10.02639644482,51.5907673542179
"463","id0244","Pararendzina",10.0244569466487,51.5039116296721
"464","id2908","Pararendzina",10.0264343826793,51.5918096667325
"465","id1951","Braunerde",10.0266496136327,51.5949536922085
"466","id0245",NA,10.0268358156037,51.5980889815524
"467","idx088",NA,10.0266856300053,51.5901536179473
"468","id0246","Regosol",10.0270885265178,51.5958576691843
"469","id1952","Pelosol",10.0250933967167,51.5001848485823
"470","idx089",NA,10.0264673619042,51.561275999124
"471","id2909","Pararendzina",10.0272523128949,51.5909665933299
"472","id3341","Pararendzina",10.0254586020825,51.5100329866381
"473","id0247","Braunerde",10.0273534106138,51.5935273773253
"474","id1953","Pararendzina",10.0256323585865,51.5087910623366
"475","id1954","Pararendzina",10.0258223407024,51.5095534170005
"476","id0248","Braunerde",10.0258102848859,51.5083760373065
"477","idx090",NA,10.0271061036609,51.5633826706475
"478","id0005","Braunerde",10.0257309059522,51.5009972202942
"479","id1955","Braunerde",10.0278584938249,51.5896939304619
"480","id0250","Braunerde",10.0279966420223,51.5906994113433
"481","id0249","Braunerde",10.0281371326384,51.5969180918326
"482","id2910","Pararendzina",10.0281496301366,51.5917227384724
"483","id1956","Auenboden",10.0283178351248,51.5946963955827
"484","id2911","Pararendzina",10.0286129213369,51.5930669239135
"485","id1957","Pseudogley",10.0287210408313,51.5914660557839
"486","id1958","Braunerde",10.0267888402158,51.5019317446169
"487","idx091",NA,10.0288935489093,51.5946284291129
"488","id0252","Pararendzina",10.028776533452,51.5888140153711
"489","id0251","Pelosol",10.0289703625297,51.5973871662425
"490","idx092",NA,10.0270436373947,51.5094168847519
"491","id2912","Pararendzina",10.0288576009717,51.5898469610129
"492","id1959","Auenboden",10.0290183245696,51.5931262864537
"493","id1960","Pelosol",10.0269241303225,51.4989823478113
"494","id0253",NA,10.0283875390744,51.5626523718998
"495","id0254","Kolluvisol",10.0271881734929,51.5017574652805
"496","id0255","Parabraunerde",10.0272911483016,51.5024936155416
"497","id2913","Pelosol",10.0294879460424,51.5934727100405
"498","id0256","Pararendzina",10.0276707331191,51.5072002327803
"499","id0257","Pelosol",10.0297039412886,51.5921764969252
"500","id1961","Pararendzina",10.0278738624703,51.5091848967816
"501","id2914","Pelosol",10.0298167290948,51.5926968290554
"502","id0258","Kolluvisol",10.0277930049639,51.5004758035194
"503","id2915","Regosol",10.0299425491013,51.5944304688707
"504","id0259",NA,10.0294392602922,51.5619690174463
"505","id0260",NA,10.0295141958527,51.5646468903365
"506","id0261",NA,10.0295440479348,51.5640533967369
"507","id2916","Pelosol",10.0303656689983,51.5952716543499
"508","id0262","Kolluvisol",10.0282822691264,51.502377063595
"509","id1962","Pelosol",10.0282432974888,51.498728094504
"510","idx093",NA,10.0304797142631,51.5964840744435
"511","idx094",NA,10.0304425210217,51.5897431653818
"512","id1963","Pararendzina",10.0304376007737,51.5882511474027
"513","id2917","Pelosol",10.0307734580932,51.5986207109584
"514","id1964","Braunerde",10.0285824754619,51.5009991968757
"515","id0263","Pararendzina",10.0307735711243,51.5909806446954
